Transaction ID,Merchant ID,Amount,Capture Method,Payment Method,Exact Date,Card Number,Card Holder Name,Installments,Card Brand,Issuer Bank,Issuer Country,Transaction Status,Transaction Type,Merchant Category Code (MCC),Currency,Fraud Indicator,Transaction Date,Transaction Time,Merchant City,Merchant State
TX00694,M0694,186.7,ATM,Debit Card,2024-09-02 13:42:49,4955073374646348807,Crystal Davies,9,Visa,HSBC,UK,Pending,Refund,7695,GBP,0,2024-09-02,13:42:49,Christopherbury,Hawaii
TX00695,M0695,255.03,Online,Debit Card,2024-10-08 02:24:24,4983761680065141,Sharon Perez,9,Discover,Citibank,USA,Declined,Chargeback,5285,CAD,0,2024-10-08,02:24:24,Saunderston,Georgia
TX00696,M0696,58.68,ATM,Debit Card,2024-10-04 16:29:50,213151876594064,Jack Parker,6,American Express,Citibank,Australia,Pending,Refund,6893,AUD,0,2024-10-04,16:29:50,South Olivia,Alaska
TX00697,M0697,125.38,Online,Debit Card,2024-09-09 08:03:32,4471317114255230902,Michelle Hooper,3,American Express,Wells Fargo,USA,Approved,Purchase,3309,CAD,1,2024-09-09,08:03:32,North Melindaborough,Wisconsin
TX00698,M0698,909.16,POS,Credit Card,2024-10-31 21:36:10,4540388240159283,Alicia White,2,Discover,Bank of America,Australia,Pending,Refund,1791,EUR,0,2024-10-31,21:36:10,Port Samantha,Iowa
TX00699,M0699,107.11,ATM,Credit Card,2024-12-29 19:35:12,4556381345712823603,Amanda Barr,4,Discover,Wells Fargo,Canada,Approved,Chargeback,6685,CAD,0,2024-12-29,19:35:12,Bryanttown,Nebraska
TX00700,M0700,670.84,Online,Debit Card,2024-10-06 17:33:48,4066649349898,Lindsey Evans,2,Visa,Bank of America,Australia,Pending,Refund,1910,CAD,1,2024-10-06,17:33:48,Wagnerville,Nevada
TX00701,M0701,935.33,POS,Debit Card,2024-04-17 01:09:32,213131889891459,Sherry Hahn,7,Visa,Wells Fargo,Canada,Pending,Refund,2245,USD,1,2024-04-17,01:09:32,New Michellechester,Maine
TX00702,M0702,130.22,ATM,Credit Card,2024-11-30 06:47:21,4405446899652380,Steven Oneal,5,American Express,Citibank,Germany,Pending,Refund,7247,GBP,0,2024-11-30,06:47:21,South Jacobtown,New York
TX00703,M0703,430.14,Online,Credit Card,2024-05-31 06:04:49,6508853412259265,Jodi Duran,6,Visa,Citibank,Germany,Approved,Chargeback,7254,AUD,0,2024-05-31,06:04:49,South Martin,North Carolina
TX00704,M0704,274.83,Online,Debit Card,2024-04-30 15:22:49,371173875742088,Jasmin Morgan,7,MasterCard,Bank of America,Canada,Pending,Purchase,6238,GBP,1,2024-04-30,15:22:49,East Kevinmouth,Idaho
TX00705,M0705,521.75,Online,Credit Card,2024-12-14 21:31:33,30363069019418,Luke Cox,9,MasterCard,Bank of America,Germany,Declined,Refund,3089,CAD,1,2024-12-14,21:31:33,Nelsonview,Illinois
TX00706,M0706,349.97,POS,Credit Card,2024-05-14 02:46:12,630484199082,Jacob Gibson,9,American Express,Chase,Australia,Declined,Purchase,7648,USD,0,2024-05-14,02:46:12,Kyleville,Connecticut
TX00707,M0707,831.28,Online,Debit Card,2024-09-18 15:08:32,4041783781457632790,Michael Davis,5,MasterCard,HSBC,Germany,Declined,Chargeback,3752,AUD,0,2024-09-18,15:08:32,North Brandonmouth,South Dakota
TX00708,M0708,711.1,POS,Credit Card,2024-10-03 21:30:24,4732846860424509,Anthony Hernandez,1,Discover,Chase,USA,Pending,Chargeback,7948,CAD,0,2024-10-03,21:30:24,East Brittany,Utah
TX00709,M0709,848.38,ATM,Debit Card,2025-03-12 13:30:02,342021508259598,Amy Perry,11,Discover,Chase,Canada,Approved,Chargeback,5077,GBP,0,2025-03-12,13:30:02,Marshallville,Massachusetts
TX00710,M0710,1.47,ATM,Credit Card,2024-07-10 03:19:33,6011243223789843,Candace Jensen,3,American Express,Citibank,Australia,Approved,Chargeback,2637,EUR,1,2024-07-10,03:19:33,Wolfefort,Montana
TX00711,M0711,14.28,ATM,Debit Card,2024-07-01 11:25:31,3571977894107392,Jessica Robbins,10,MasterCard,Citibank,Canada,Approved,Chargeback,6296,EUR,1,2024-07-01,11:25:31,Danielleland,Colorado
TX00712,M0712,583.96,ATM,Debit Card,2024-12-06 04:51:06,4578563740318010,Shannon Mitchell,5,Visa,Wells Fargo,Canada,Declined,Purchase,9141,EUR,0,2024-12-06,04:51:06,Kennethport,South Carolina
TX00713,M0713,941.45,Online,Credit Card,2024-07-24 16:12:55,6011895158476611,Crystal Fischer,2,MasterCard,HSBC,Australia,Declined,Refund,8802,GBP,1,2024-07-24,16:12:55,Lake Amyberg,Iowa
TX00714,M0714,825.25,Online,Debit Card,2024-08-11 13:20:47,345938820298375,Rebecca Hayes,12,American Express,Citibank,USA,Pending,Purchase,9856,USD,0,2024-08-11,13:20:47,Port Frank,Florida
TX00715,M0715,779.86,POS,Debit Card,2024-05-15 11:26:18,3546756275886036,Jocelyn Edwards,4,Discover,HSBC,Canada,Approved,Chargeback,6125,USD,1,2024-05-15,11:26:18,South Codyfort,Colorado
TX00716,M0716,618.13,Online,Credit Card,2025-02-14 14:09:53,4642713480084489571,Angela Brooks,9,MasterCard,HSBC,USA,Pending,Purchase,9309,GBP,0,2025-02-14,14:09:53,Olsonmouth,Utah
TX00717,M0717,120.4,POS,Debit Card,2025-03-07 17:04:13,2293597897473192,Jamie Walls,10,American Express,Bank of America,USA,Pending,Refund,8109,AUD,1,2025-03-07,17:04:13,Seanfort,Missouri
TX00718,M0718,596.32,POS,Debit Card,2025-01-17 01:47:20,2277059801685536,Mike Williams,6,Discover,Citibank,Germany,Pending,Purchase,1407,EUR,0,2025-01-17,01:47:20,Davidmouth,Nevada
TX00719,M0719,1.44,ATM,Debit Card,2024-04-18 05:23:48,3514193718778273,Michael Blair,7,Discover,Bank of America,USA,Approved,Chargeback,9581,CAD,1,2024-04-18,05:23:48,Michaelland,Hawaii
TX00720,M0720,658.56,Online,Debit Card,2024-03-16 06:22:57,4326955103839324,Chad Hoffman,10,Discover,Bank of America,Germany,Declined,Chargeback,9432,USD,1,2024-03-16,06:22:57,Oliviafort,Illinois
TX00721,M0721,393.26,Online,Debit Card,2024-04-29 06:36:47,6540322661865578,Daniel Moore,7,Visa,Chase,Germany,Declined,Refund,7876,AUD,0,2024-04-29,06:36:47,Lynnville,Missouri
TX00722,M0722,914.11,ATM,Credit Card,2024-06-25 08:36:16,3516911122232225,Joyce Villanueva,2,Visa,Citibank,Australia,Declined,Chargeback,1827,CAD,0,2024-06-25,08:36:16,Port Melissabury,California
TX00723,M0723,454.91,POS,Credit Card,2024-10-24 20:41:21,4301448111695728462,Spencer Allen,9,Visa,HSBC,UK,Pending,Refund,3535,USD,0,2024-10-24,20:41:21,Howardborough,Michigan
TX00724,M0724,477.73,ATM,Debit Card,2024-10-07 13:07:42,348906963948764,Gregg Russell,3,Discover,Chase,UK,Declined,Refund,1000,AUD,0,2024-10-07,13:07:42,Gabrielshire,Pennsylvania
TX00725,M0725,683.46,ATM,Credit Card,2024-12-21 11:26:45,5161264613391875,Ryan Martin,3,Discover,Bank of America,UK,Declined,Refund,7247,USD,0,2024-12-21,11:26:45,Thomaschester,Idaho
TX00726,M0726,407.03,POS,Credit Card,2024-08-28 05:25:29,4381498965351205,Leah Rodriguez,4,Discover,Wells Fargo,Australia,Pending,Refund,3781,EUR,0,2024-08-28,05:25:29,Tylermouth,South Carolina
TX00727,M0727,322.28,POS,Credit Card,2024-08-24 19:23:36,3506363001191050,Alan Nguyen,11,American Express,Chase,Germany,Declined,Purchase,3076,CAD,1,2024-08-24,19:23:36,Lake Travistown,Pennsylvania
TX00728,M0728,84.61,Online,Credit Card,2025-01-30 21:57:40,5427004281760666,Kristen Erickson,12,American Express,Citibank,Germany,Approved,Refund,6600,CAD,1,2025-01-30,21:57:40,Jenniferstad,Indiana
TX00729,M0729,783.39,ATM,Credit Card,2024-03-31 02:56:21,3550763959958480,Heather Harris,12,Discover,Bank of America,Canada,Approved,Refund,8022,AUD,1,2024-03-31,02:56:21,Powellville,Iowa
TX00730,M0730,102.61,POS,Debit Card,2024-11-23 11:57:02,30364340306350,Justin Brown,2,MasterCard,Citibank,Germany,Pending,Chargeback,1774,GBP,1,2024-11-23,11:57:02,South Kaitlyn,Michigan
TX00731,M0731,792.97,POS,Credit Card,2024-05-29 14:07:51,3559166545506550,Michael Cardenas,2,Discover,Wells Fargo,Canada,Approved,Refund,5598,USD,0,2024-05-29,14:07:51,East Robert,California
TX00732,M0732,946.95,ATM,Credit Card,2024-04-14 18:29:26,3518741473009551,James Allen,7,American Express,Wells Fargo,Canada,Pending,Chargeback,1835,GBP,1,2024-04-14,18:29:26,Thomasbury,Connecticut
TX00733,M0733,531.73,Online,Credit Card,2024-10-24 11:27:42,3552874363483318,Kevin Webb,12,Visa,Bank of America,USA,Declined,Purchase,6956,AUD,1,2024-10-24,11:27:42,South Justintown,Michigan
TX00734,M0734,355.59,POS,Debit Card,2024-04-20 01:55:28,349840081494048,Amanda Jones,4,American Express,Bank of America,Germany,Approved,Refund,6685,AUD,1,2024-04-20,01:55:28,Smithside,New Mexico
TX00735,M0735,980.42,POS,Credit Card,2024-07-29 23:44:38,4650649616735,Benjamin Johnson,6,Visa,HSBC,UK,Declined,Chargeback,9479,GBP,1,2024-07-29,23:44:38,Port Tracyton,Idaho
TX00736,M0736,611.66,POS,Debit Card,2024-11-30 15:50:11,3559133037434659,Jason Stephens,3,American Express,Bank of America,Australia,Approved,Purchase,8062,EUR,0,2024-11-30,15:50:11,Port James,Minnesota
TX00737,M0737,242.34,ATM,Credit Card,2025-02-09 17:02:22,4228336541123911,Ashley Diaz,4,MasterCard,Bank of America,UK,Declined,Refund,7623,USD,1,2025-02-09,17:02:22,East Kenneth,Tennessee
TX00738,M0738,57.69,ATM,Credit Card,2024-07-14 22:18:17,4822698577808289,Donna Hughes,9,MasterCard,Wells Fargo,UK,Declined,Chargeback,5124,EUR,1,2024-07-14,22:18:17,Maloneside,North Carolina
TX00739,M0739,84.33,POS,Credit Card,2024-06-25 03:06:36,180097358059259,Lauren Gutierrez,3,Visa,HSBC,Canada,Approved,Chargeback,8678,AUD,0,2024-06-25,03:06:36,North Deanna,Vermont
TX00740,M0740,243.39,POS,Debit Card,2024-11-15 07:32:05,36033363524603,Lauren Gaines,11,Discover,Citibank,Australia,Pending,Purchase,2218,GBP,0,2024-11-15,07:32:05,Darinport,Arkansas
TX00741,M0741,710.97,Online,Debit Card,2024-07-04 18:25:06,6011902491167756,Michael Taylor,11,Discover,Chase,Canada,Approved,Chargeback,1835,AUD,1,2024-07-04,18:25:06,Bushview,Utah
TX00742,M0742,803.53,ATM,Debit Card,2024-08-27 14:58:44,6011522318817530,Michael Kane,4,Visa,Chase,Canada,Declined,Chargeback,4130,CAD,1,2024-08-27,14:58:44,Karenfort,Missouri
TX00743,M0743,614.75,POS,Credit Card,2024-07-08 16:34:27,345503720627956,Edward Cannon,8,American Express,Citibank,Canada,Declined,Purchase,5566,USD,0,2024-07-08,16:34:27,Dunntown,Washington
TX00744,M0744,738.73,ATM,Debit Card,2024-03-28 06:56:14,6592162829581221,Christopher Herring,4,Discover,Bank of America,Canada,Approved,Chargeback,4373,CAD,1,2024-03-28,06:56:14,Carsonland,Illinois
TX00745,M0745,12.14,POS,Debit Card,2024-11-04 19:21:08,30359594240370,Joseph Smith,6,American Express,HSBC,Germany,Declined,Purchase,9833,EUR,0,2024-11-04,19:21:08,Port Mark,New Hampshire
TX00746,M0746,627.92,POS,Credit Card,2024-11-13 11:21:13,2277218380842963,Glen Wright,4,Visa,Citibank,Germany,Declined,Chargeback,6127,AUD,1,2024-11-13,11:21:13,New Kathyville,Vermont
TX00747,M0747,669.13,POS,Debit Card,2024-04-29 01:53:07,6583316858850938,Stanley Hayes,12,Visa,Citibank,Australia,Declined,Chargeback,3809,AUD,1,2024-04-29,01:53:07,East Trevormouth,Iowa
TX00748,M0748,592.68,ATM,Credit Card,2025-02-09 17:12:19,6011639414311935,Nicholas Walton,2,American Express,Bank of America,UK,Declined,Refund,8178,GBP,0,2025-02-09,17:12:19,Bryanport,Michigan
TX00749,M0749,937.15,POS,Credit Card,2025-01-29 10:09:58,4367668921249572,Steven Wright,1,MasterCard,HSBC,Canada,Pending,Refund,1200,USD,1,2025-01-29,10:09:58,Edwardsview,Mississippi
TX00750,M0750,238.12,Online,Credit Card,2024-05-23 01:17:12,6011034190669153,Frederick Kennedy,10,MasterCard,HSBC,USA,Pending,Purchase,3543,EUR,1,2024-05-23,01:17:12,Natalieport,New York
TX00751,M0751,618.53,POS,Debit Card,2024-04-21 22:54:11,213113005595776,Dr. Nancy Jones,12,Visa,Chase,USA,Pending,Purchase,2103,USD,1,2024-04-21,22:54:11,South Nicholaston,Connecticut
TX00752,M0752,589.31,ATM,Credit Card,2025-02-16 14:11:46,4101740874303630,April Huber,4,American Express,Chase,Germany,Pending,Purchase,2351,USD,1,2025-02-16,14:11:46,Laneburgh,Louisiana
TX00753,M0753,298.0,ATM,Debit Card,2025-02-09 08:49:39,4554275114380771427,Ms. Victoria Frank,6,Visa,Citibank,Australia,Declined,Chargeback,4162,GBP,0,2025-02-09,08:49:39,Cooperfort,Montana
TX00754,M0754,645.02,Online,Credit Card,2024-07-30 02:51:58,6579369900116812,Jackson Gonzalez,6,Visa,Citibank,Canada,Pending,Chargeback,3017,AUD,0,2024-07-30,02:51:58,Port Timothy,Alabama
TX00755,M0755,639.14,POS,Debit Card,2024-12-11 17:54:17,4276888327656713,Kristen Newton,4,Visa,HSBC,Canada,Approved,Chargeback,9686,GBP,0,2024-12-11,17:54:17,Williamborough,Hawaii
TX00756,M0756,214.89,Online,Credit Card,2025-01-03 02:27:23,502082669578,Steven Davis,4,Visa,HSBC,UK,Pending,Purchase,8305,AUD,0,2025-01-03,02:27:23,West Tracyberg,Arizona
TX00757,M0757,479.74,POS,Credit Card,2025-03-02 06:27:48,213150891389815,Daniel Bullock DVM,11,MasterCard,Bank of America,USA,Approved,Chargeback,6820,GBP,0,2025-03-02,06:27:48,Duncantown,Massachusetts
TX00758,M0758,652.86,ATM,Credit Card,2024-04-19 15:18:30,3513295464454925,Miranda Rivera,6,MasterCard,Bank of America,Canada,Declined,Purchase,6125,GBP,1,2024-04-19,15:18:30,East Jessica,Virginia
TX00759,M0759,863.51,ATM,Debit Card,2025-01-05 20:55:19,345849216087290,Travis Howell,5,American Express,Chase,Canada,Pending,Purchase,8552,AUD,0,2025-01-05,20:55:19,Georgetown,Maryland
TX00760,M0760,735.95,ATM,Debit Card,2025-01-21 15:53:54,4651069202209425673,Elizabeth Berry,1,MasterCard,Wells Fargo,USA,Declined,Purchase,5799,AUD,0,2025-01-21,15:53:54,Jonesshire,Maine
TX00761,M0761,798.8,Online,Credit Card,2024-06-14 11:54:39,3597242152253481,Kenneth Colon,8,American Express,Chase,UK,Declined,Chargeback,4680,GBP,0,2024-06-14,11:54:39,New Peggy,Missouri
TX00762,M0762,387.62,Online,Debit Card,2024-05-21 08:06:42,5294493497971714,Mr. Gary Wood,8,Discover,Citibank,Canada,Approved,Purchase,5142,USD,1,2024-05-21,08:06:42,Gailmouth,Tennessee
TX00763,M0763,841.86,POS,Debit Card,2024-10-10 06:59:51,4669610890081052,William Brown,12,American Express,Wells Fargo,Germany,Pending,Purchase,5847,CAD,1,2024-10-10,06:59:51,Blackburntown,California
TX00764,M0764,398.18,Online,Debit Card,2024-11-13 07:24:42,060411840550,William Reeves,6,Visa,Chase,Australia,Pending,Purchase,3538,EUR,0,2024-11-13,07:24:42,Mcknightport,Montana
TX00765,M0765,451.98,POS,Debit Card,2025-01-24 06:39:37,379493831346523,Darrell Roberson,3,Discover,Wells Fargo,USA,Pending,Purchase,5662,CAD,1,2025-01-24,06:39:37,New Anthony,California
TX00766,M0766,497.12,Online,Debit Card,2024-04-15 04:01:12,3584633210257446,Lisa Jackson,2,MasterCard,HSBC,UK,Declined,Chargeback,4880,CAD,0,2024-04-15,04:01:12,North Daleland,Utah
TX00767,M0767,66.64,POS,Credit Card,2024-05-08 05:20:59,630492120625,Bradley Weaver,12,MasterCard,Chase,Germany,Pending,Purchase,3646,USD,0,2024-05-08,05:20:59,North Michaelfort,Kentucky
TX00768,M0768,550.1,POS,Credit Card,2024-08-19 09:55:23,2250499142272399,Shane Glenn,6,American Express,Wells Fargo,Canada,Pending,Refund,1552,GBP,1,2024-08-19,09:55:23,Jeffreystad,Virginia
TX00769,M0769,580.39,ATM,Debit Card,2024-05-18 00:38:38,6011876400084908,Alexander Gray,1,American Express,HSBC,Germany,Approved,Purchase,7897,GBP,1,2024-05-18,00:38:38,New Apriltown,Hawaii
TX00770,M0770,957.09,POS,Credit Card,2024-11-15 07:26:56,6561530309051591,Dr. Rachel Franco,1,Visa,Bank of America,Germany,Declined,Purchase,6050,AUD,1,2024-11-15,07:26:56,Lake Jonathanbury,Alaska
TX00771,M0771,716.8,Online,Debit Card,2024-11-27 03:13:47,3565090556451559,Veronica Moreno,7,Discover,HSBC,Australia,Declined,Chargeback,5373,CAD,0,2024-11-27,03:13:47,West Jorge,Washington
TX00772,M0772,873.47,POS,Credit Card,2024-06-26 20:40:28,30501029069235,Daniel Waters,1,American Express,Bank of America,Australia,Pending,Chargeback,2996,CAD,1,2024-06-26,20:40:28,Sherrishire,California
TX00773,M0773,987.1,ATM,Credit Card,2025-01-27 01:57:14,3559794371433183,Alan Miller,7,American Express,HSBC,Germany,Declined,Purchase,1698,CAD,0,2025-01-27,01:57:14,East Phillip,Florida
TX00774,M0774,216.88,Online,Credit Card,2024-04-08 13:18:15,3575440287053653,Laura Benjamin,6,American Express,Bank of America,UK,Pending,Purchase,5193,EUR,1,2024-04-08,13:18:15,South Emilytown,Indiana
TX00775,M0775,222.64,ATM,Credit Card,2024-09-02 16:12:49,501801967289,Frank Campbell,4,Visa,HSBC,USA,Pending,Chargeback,6485,EUR,1,2024-09-02,16:12:49,Port Sarahbury,North Carolina
TX00776,M0776,21.98,ATM,Credit Card,2024-05-11 10:25:11,4079422751443262,Daniel Francis,10,Visa,Chase,Germany,Approved,Refund,8394,USD,0,2024-05-11,10:25:11,South Michelleton,Delaware
TX00777,M0777,643.18,Online,Debit Card,2024-04-06 14:08:01,4467771472913122,Bonnie Miller,12,Discover,Bank of America,UK,Approved,Purchase,3285,USD,1,2024-04-06,14:08:01,Reyesfurt,Delaware
TX00778,M0778,897.74,ATM,Debit Card,2024-04-09 03:51:38,3536365837735046,Jeffrey Petersen,3,American Express,Wells Fargo,Canada,Approved,Purchase,1625,AUD,0,2024-04-09,03:51:38,East Brianmouth,Texas
TX00779,M0779,130.76,ATM,Credit Card,2024-11-07 01:56:05,6011862280751014,Damon Marks,8,MasterCard,Citibank,Australia,Approved,Chargeback,7405,EUR,1,2024-11-07,01:56:05,Silvaland,West Virginia
TX00780,M0780,866.69,Online,Credit Card,2024-03-17 21:40:29,4625481593209546,Sara Simmons,8,American Express,HSBC,USA,Declined,Purchase,8188,GBP,0,2024-03-17,21:40:29,Juarezland,Florida
TX00781,M0781,600.64,ATM,Debit Card,2025-03-04 15:35:51,36958684243485,Bryan Wilson,1,American Express,Bank of America,UK,Approved,Chargeback,6380,GBP,0,2025-03-04,15:35:51,Port Tammy,West Virginia
TX00782,M0782,289.88,POS,Credit Card,2024-06-18 01:11:10,4302344837234680,Jeffery Gonzales,4,American Express,Bank of America,Canada,Approved,Purchase,5397,USD,1,2024-06-18,01:11:10,South Kimberly,California
TX00783,M0783,928.18,POS,Debit Card,2025-03-03 23:09:51,2234590996677740,Kathryn Duke,2,Discover,HSBC,Canada,Pending,Chargeback,7754,GBP,0,2025-03-03,23:09:51,Acostamouth,Washington
TX00784,M0784,68.64,POS,Debit Card,2024-11-19 12:09:09,213110923971568,Daniel Morris PhD,2,MasterCard,Chase,Germany,Declined,Purchase,9725,GBP,1,2024-11-19,12:09:09,West Stacey,Montana
TX00785,M0785,144.9,Online,Credit Card,2024-06-12 19:07:23,213153650393721,Marilyn Cruz,3,Discover,Wells Fargo,Canada,Approved,Purchase,1665,AUD,0,2024-06-12,19:07:23,Jamieberg,Missouri
TX00786,M0786,651.24,ATM,Debit Card,2024-10-17 16:51:09,6568474441445887,Christopher Oneal,3,Discover,Bank of America,USA,Pending,Refund,5822,USD,1,2024-10-17,16:51:09,Larsonside,North Dakota
TX00787,M0787,363.01,ATM,Credit Card,2024-12-22 23:52:17,2671220386819344,Gerald Lee,9,MasterCard,Chase,UK,Approved,Chargeback,1868,GBP,1,2024-12-22,23:52:17,New Kevinmouth,Illinois
TX00788,M0788,671.98,Online,Debit Card,2024-10-18 09:57:42,2702347649188796,Jeffrey Mejia,3,MasterCard,Chase,Australia,Pending,Purchase,7372,USD,0,2024-10-18,09:57:42,Callahanshire,Maryland
TX00789,M0789,901.77,Online,Debit Card,2024-12-17 20:22:23,30212210967480,Jennifer Snyder,5,Visa,Bank of America,Australia,Approved,Refund,6986,AUD,0,2024-12-17,20:22:23,Chloechester,Colorado
TX00790,M0790,250.62,POS,Credit Card,2024-11-08 21:47:25,377815754312144,Derek Duncan,2,MasterCard,Bank of America,Canada,Declined,Refund,1330,USD,0,2024-11-08,21:47:25,Estesbury,Florida
TX00791,M0791,372.2,POS,Credit Card,2024-10-14 06:35:40,6514010679505268,Steven Bennett,5,Discover,Wells Fargo,UK,Approved,Refund,6133,CAD,1,2024-10-14,06:35:40,South Jeffrey,Maine
TX00792,M0792,845.66,ATM,Credit Card,2024-07-24 07:26:27,213109989510864,Billy Lee,8,Visa,Chase,UK,Approved,Purchase,7163,USD,0,2024-07-24,07:26:27,Kristiside,Texas
TX00793,M0793,492.97,ATM,Debit Card,2024-06-09 13:49:06,3595228572390443,Sierra Solomon,11,American Express,Citibank,USA,Pending,Purchase,3978,EUR,1,2024-06-09,13:49:06,Kristenbury,California
TX00794,M0794,95.17,POS,Credit Card,2024-04-11 01:34:27,5577503550968221,Tiffany Williams,2,Visa,Wells Fargo,Germany,Pending,Chargeback,9116,GBP,1,2024-04-11,01:34:27,East James,Mississippi
TX00795,M0795,628.35,POS,Debit Card,2024-11-20 01:00:20,4355594525671173,Mary Duran,10,American Express,Citibank,Germany,Approved,Purchase,3436,USD,1,2024-11-20,01:00:20,Reginafurt,New Jersey
TX00796,M0796,644.98,ATM,Credit Card,2024-03-16 15:33:22,38682856890323,Jeremy Payne,1,Discover,Wells Fargo,USA,Declined,Refund,5699,USD,0,2024-03-16,15:33:22,Rhondaton,Utah
TX00797,M0797,102.07,ATM,Debit Card,2024-06-29 13:07:35,3569894906215010,Mrs. Katie Jones,4,Discover,Bank of America,USA,Declined,Refund,3219,AUD,1,2024-06-29,13:07:35,Lake Kelseystad,Massachusetts
TX00798,M0798,933.02,POS,Credit Card,2024-12-03 16:56:54,372443214553895,Christy Gomez MD,9,Discover,Bank of America,UK,Approved,Purchase,7886,USD,0,2024-12-03,16:56:54,East Kelseyborough,Oregon
TX00799,M0799,932.1,POS,Credit Card,2024-06-01 00:32:50,4288145791559500001,Todd Steele,6,Visa,Wells Fargo,USA,Declined,Chargeback,6612,EUR,0,2024-06-01,00:32:50,Smithfurt,Wyoming
TX00800,M0800,954.88,Online,Credit Card,2024-05-21 21:26:39,630419815364,Scott Johnson,4,MasterCard,Chase,UK,Pending,Chargeback,2639,USD,0,2024-05-21,21:26:39,Port Beth,Ohio
TX00801,M0801,215.09,POS,Debit Card,2024-09-27 00:22:47,4149258371853670,Laura Gill,8,American Express,Citibank,Canada,Pending,Chargeback,5057,USD,1,2024-09-27,00:22:47,Glendaville,Ohio
TX00802,M0802,30.9,Online,Debit Card,2024-05-03 18:48:54,4584962122189,Andrea Williams,4,American Express,Citibank,Australia,Approved,Chargeback,6443,AUD,0,2024-05-03,18:48:54,East Ryan,South Dakota
TX00803,M0803,611.68,Online,Credit Card,2025-03-02 07:01:24,4641252719445110,Sean Payne,9,Discover,Wells Fargo,Germany,Pending,Refund,8566,GBP,0,2025-03-02,07:01:24,West Marystad,California
TX00804,M0804,941.33,Online,Credit Card,2024-10-26 18:02:09,3540493388602243,Barbara Johnson,8,Discover,Chase,UK,Pending,Refund,3897,CAD,0,2024-10-26,18:02:09,South Charleston,Utah
TX00805,M0805,679.13,POS,Debit Card,2024-05-21 18:21:44,2278444108383143,William Ritter,10,MasterCard,Bank of America,UK,Declined,Purchase,6723,AUD,0,2024-05-21,18:21:44,South Peter,Missouri
TX00806,M0806,750.59,ATM,Credit Card,2025-02-16 17:38:03,2676584852628850,Sarah Davis,4,American Express,Bank of America,UK,Approved,Refund,9156,GBP,1,2025-02-16,17:38:03,Berryville,Kansas
